fileName,execTime,avg_exec_time,ioTime,avg_io_time,pixelNum,version
../performance/sample_images/dwsample-bmp-640.bmp,2.117648735,0.00032153791907076,0.060029056000000004,0.00060029056,273280,2
../performance/sample_images/dwsample-bmp-1280.bmp,1.113380107,0.00067559472512136,0.152550553,0.00152550553,1091840,2
../performance/sample_images/dwsample-bmp-1920.bmp,1.275236577,0.00174212647131148,0.31330101800000004,0.0031330101800000005,2457600,2
../performance/sample_images/dwsample-bmp-4k.bmp,1.152558241,0.00531132829953917,1.116154741,0.011161547409999998,8294400,2
