fileName,execTime,avg_exec_time,ioReadTime,avg_io_read_time,ioWriteTime,avg_io_write_time,pixelNum,version
../performance/sample_images/random16x16.bmp,1.077688812,5.52e-07,17.83284423,4.565e-06,151.818794192,9.2537e-05,256,3
../performance/sample_images/random24x24.bmp,1.093533821,1.26e-06,8.679477594,4.999e-06,66.133708154,9.0698e-05,576,3
../performance/sample_images/random32x32.bmp,1.232723246,2.525e-06,5.030347385,5.151e-06,36.758561301,8.9621e-05,1024,3
../performance/sample_images/random48x48.bmp,1.197414523,5.518e-06,3.280399364,7.558e-06,17.102330276,9.382e-05,2304,3
../performance/sample_images/random64x64.bmp,1.248959257,1.0232e-05,1.943039219,7.959e-06,10.472751728,0.000102137,4096,3
../performance/sample_images/random128x128.bmp,1.336240567,4.3787e-05,1.07031693,1.7536e-05,4.274512905,0.000166765,16384,3
../performance/sample_images/random320x200.bmp,1.244183172,0.000159266,0.961308644,6.1524e-05,2.336222131,0.000356131,64000,3
../performance/sample_images/random256x256.bmp,1.419095136,0.000186013,0.939931663,6.1603e-05,2.307958156,0.000360168,65536,3
../performance/sample_images/random320x240.bmp,1.254856574,0.000192758,0.979876779,7.5259e-05,1.981162279,0.000362319,76800,3
../performance/sample_images/random320x320.bmp,1.410499147,0.000288918,0.912635845,9.346e-05,2.037095791,0.000496853,102400,3
../performance/sample_images/random480x300.bmp,1.367089377,0.000393747,0.904158139,0.000130207,1.562715558,0.000535911,144000,3
../performance/sample_images/random480x320.bmp,1.467533836,0.000450855,0.961744081,0.000147733,1.478338804,0.00054112,153600,3
../performance/sample_images/random480x480.bmp,1.361620343,0.000627475,0.887903942,0.000204586,1.719357785,0.000944702,230400,3
../performance/sample_images/random640x360.bmp,1.37114963,0.000631866,0.921377234,0.000212299,1.574053486,0.000864865,230400,3
../performance/sample_images/random640x400.bmp,1.439128408,0.000736881,0.907871382,0.00023243,2.416906179,0.001473723,256000,3
../performance/sample_images/random640x480.bmp,1.391003383,0.00085495,0.920001054,0.000282642,2.103332332,0.001542033,307200,3
../performance/sample_images/random720x480.bmp,1.382641837,0.000956184,0.932553649,0.000322348,1.430894979,0.001180606,345600,3
../performance/sample_images/random800x450.bmp,1.421131844,0.00102387,0.929201003,0.000334606,1.530575306,0.001314927,360000,3
../performance/sample_images/random800x500.bmp,1.349462206,0.00107957,0.904680417,0.000361872,1.546187929,0.00147537,400000,3
../performance/sample_images/random640x640.bmp,1.360864043,0.001115462,0.878564742,0.00035992,2.556756683,0.002496833,409600,3
../performance/sample_images/random800x600.bmp,1.45054409,0.001393414,0.934941978,0.000448844,1.84911248,0.002120542,480000,3
../performance/sample_images/random960x540.bmp,1.454854813,0.001509185,0.902788642,0.000468009,1.986915996,0.002459054,518400,3
../performance/sample_images/random1024x576.bmp,1.608702521,0.001899295,0.859897924,0.000507314,1.539709692,0.002162514,589824,3
../performance/sample_images/random800x800.bmp,1.358572638,0.00173953,0.909137595,0.000582034,1.837719859,0.002801402,640000,3
../performance/sample_images/random1024x640.bmp,1.640316987,0.002152647,0.878433426,0.000576022,1.952772598,0.003051207,655360,3
../performance/sample_images/random1024x768.bmp,1.767041139,0.002782742,0.973420834,0.00076587,1.68063901,0.003159096,786432,3
../performance/sample_images/random1280x720.bmp,1.359948387,0.00250913,0.907704289,0.000836594,1.930169428,0.004270286,921600,3
../performance/sample_images/random1280x800.bmp,1.461399173,0.00299467,0.976712296,0.00100073,1.417391611,0.003473999,1024000,3
../performance/sample_images/random1024x1024.bmp,1.860929226,0.003909515,0.903205964,0.00094775,1.613833582,0.004034584,1048576,3
../performance/sample_images/random1366x768.bmp,1.864970223,0.003918005,0.943314516,0.000989837,1.731960174,0.0043299,1049088,3
../performance/sample_images/random1440x900.bmp,1.39989184,0.003636083,0.965022317,0.00125165,1.560804925,0.004817299,1296000,3
../performance/sample_images/random1600x900.bmp,1.41421245,0.00407554,1.002255449,0.001444172,1.810434199,0.00628623,1440000,3
../performance/sample_images/random1600x1000.bmp,1.461439991,0.004684103,1.083006753,0.001732811,1.52597512,0.005869135,1600000,3
../performance/sample_images/random1680x1050.bmp,1.441872572,0.005094956,0.994928821,0.001757825,1.770219999,0.007500932,1764000,3
../performance/sample_images/random1920x1080.bmp,1.385876531,0.005750525,1.070405436,0.002220758,1.720873597,0.008604368,2073600,3
../performance/sample_images/random1920x1200.bmp,1.416768092,0.006528885,1.1217471,0.002584671,1.824837956,0.010137989,2304000,3
../performance/sample_images/random2048x1152.bmp,2.064393082,0.009783853,1.255963709,0.002969181,1.61739593,0.00918975,2359296,3
../performance/sample_images/random2560x1440.bmp,1.771575912,0.013122785,1.262963384,0.004660381,1.705528033,0.015227929,3686400,3
../performance/sample_images/random2560x1600.bmp,1.682167545,0.013788259,1.180120948,0.004836561,1.413839371,0.014138394,4096000,3
../performance/sample_images/random2880x1620.bmp,1.429037587,0.013355491,1.127802944,0.005270107,1.115033362,0.012670834,4665600,3
../performance/sample_images/random2880x1800.bmp,1.411684078,0.014705042,1.253645725,0.006529405,1.498690923,0.018733637,5184000,3
../performance/sample_images/random3200x1800.bmp,1.507932662,0.017534101,1.189542824,0.00687597,1.839273362,0.025545463,5760000,3
../performance/sample_images/random3840x2160.bmp,1.512909633,0.025215161,1.381767618,0.01151473,1.626997924,0.03389579,8294400,3
../performance/sample_images/random4096x2160.bmp,4.967469081,0.088704805,1.344084493,0.011894553,1.359878315,0.030906325,8847360,3
../performance/sample_images/random5120x2880.bmp,1.496531995,0.045349454,1.376468873,0.020544312,1.45699727,0.052035617,14745600,3
