fileName,execTime,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,0.00205,0.003047,273280,2
../performance/sample_images/sample_1280x853.bmp,0.001992,0.007142,1091840,2
../performance/sample_images/sample_1920x1280.bmp,0.00524,0.021267,2457600,2
../performance/sample_images/sample_3840x2160.bmp,0.014532,0.05196,8294400,2
