fileName,execTime,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,1.054998128,0.10549981280000001,273280,0
../performance/sample_images/sample_1280x853.bmp,4.090687526,0.4090687526,1091840,0
../performance/sample_images/sample_1920x1280.bmp,9.432483767,0.9432483767000001,2457600,0
../performance/sample_images/sample_3840x2160.bmp,35.396242719,3.5396242719,8294400,0
