fileName,execTime,avg_exec_time,ioReadTime,avg_io_read_time,ioWriteTime,avg_io_write_time,pixelNum,version
../performance/sample_images/random16x16.bmp,1.141559696,1.461e-06,17.438213294,4.464e-06,38.6793861,9.4304e-05,256,0
../performance/sample_images/random24x24.bmp,1.289266732,3.713e-06,7.810621364,4.499e-06,16.399918893,8.9966e-05,576,0
../performance/sample_images/random32x32.bmp,1.620276782,8.296e-06,4.375149816,4.48e-06,9.381744114,9.1494e-05,1024,0
../performance/sample_images/random48x48.bmp,1.387895046,1.5989e-05,2.32862765,5.365e-06,6.621991567,0.000145308,2304,0
../performance/sample_images/random64x64.bmp,1.435143094,2.9392e-05,1.477611361,6.052e-06,3.189347135,0.000124419,4096,0
../performance/sample_images/random128x128.bmp,1.439273818,0.000117906,0.660678485,1.0825e-05,2.45652889,0.000383353,16384,0
../performance/sample_images/random320x200.bmp,1.450866315,0.000464277,1.493149473,9.5562e-05,1.364516342,0.000832022,64000,0
../performance/sample_images/random256x256.bmp,1.582577157,0.000518708,1.631893272,0.000106953,1.137787485,0.000710229,65536,0
../performance/sample_images/random320x240.bmp,1.456868126,0.000559473,1.526956431,0.000117278,1.507277393,0.001102617,76800,0
../performance/sample_images/random320x320.bmp,1.482390401,0.000759032,1.574640798,0.000161254,0.998706544,0.000974348,102400,0
../performance/sample_images/random480x300.bmp,1.480599643,0.001066714,1.60832292,0.000231613,1.460087253,0.002002863,144000,0
../performance/sample_images/random480x320.bmp,1.500645749,0.00115257,1.618551538,0.000248625,1.248919233,0.001828579,153600,0
../performance/sample_images/random480x480.bmp,1.49440088,0.00172166,1.63154952,0.000375933,1.429234887,0.003141176,230400,0
../performance/sample_images/random640x360.bmp,1.629020005,0.001876751,1.864745481,0.000429665,1.394130608,0.003064023,230400,0
../performance/sample_images/random640x400.bmp,1.487515721,0.00190463,1.622227701,0.000415317,1.224371546,0.002986272,256000,0
../performance/sample_images/random640x480.bmp,1.639843519,0.002518961,1.737460286,0.000533782,1.407055922,0.004126264,307200,0
../performance/sample_images/random720x480.bmp,1.598493019,0.002765559,1.757059774,0.000607349,1.089612468,0.003596081,345600,0
../performance/sample_images/random800x450.bmp,1.642502475,0.002959464,1.812142312,0.000652554,1.024183732,0.003519532,360000,0
../performance/sample_images/random800x500.bmp,1.5586523,0.003117305,1.789312096,0.000715725,1.537457239,0.005868157,400000,0
../performance/sample_images/random640x640.bmp,1.486183063,0.003045457,1.629051264,0.00066737,1.281524397,0.005005955,409600,0
../performance/sample_images/random800x600.bmp,1.636387699,0.003933624,1.812187047,0.000869989,1.463982709,0.006715517,480000,0
../performance/sample_images/random960x540.bmp,1.493334971,0.003878792,1.703419532,0.000883058,0.926253908,0.004585415,518400,0
../performance/sample_images/random1024x576.bmp,1.690897493,0.004987898,1.926671189,0.001136679,1.235997754,0.006943808,589824,0
../performance/sample_images/random800x800.bmp,1.494284984,0.004789375,1.763384083,0.001128927,0.892107464,0.00543968,640000,0
../performance/sample_images/random1024x640.bmp,1.514594041,0.004965882,1.764502479,0.001157051,1.188355317,0.007427221,655360,0
../performance/sample_images/random1024x768.bmp,1.527992834,0.00601572,1.340420634,0.001054619,0.887887142,0.006675843,786432,0
../performance/sample_images/random1280x720.bmp,1.517849996,0.0069947,1.916416682,0.001766283,1.210635812,0.010713591,921600,0
../performance/sample_images/random1280x800.bmp,1.524251558,0.007816675,1.664793601,0.001705731,1.053376577,0.010327221,1024000,0
../performance/sample_images/random1024x1024.bmp,1.51967039,0.007998265,1.642748305,0.001723765,1.312426879,0.013124269,1048576,0
../performance/sample_images/random1366x768.bmp,2.11509754,0.011132092,1.469960326,0.001542456,1.219940619,0.012199406,1049088,0
../performance/sample_images/random1440x900.bmp,1.533047551,0.009954854,1.491224705,0.001934144,1.220189825,0.015064072,1296000,0
../performance/sample_images/random1600x900.bmp,1.535577134,0.011127371,1.704975299,0.002456737,0.869094575,0.012070758,1440000,0
../performance/sample_images/random1600x1000.bmp,1.621904393,0.012975235,1.728830897,0.002766129,0.802636099,0.012348248,1600000,0
../performance/sample_images/random1680x1050.bmp,2.08024327,0.018409232,1.705817407,0.003013812,1.284394737,0.021769402,1764000,0
../performance/sample_images/random1920x1080.bmp,1.730603701,0.018027122,1.718167102,0.003564662,0.87104843,0.017420969,2073600,0
../performance/sample_images/random1920x1200.bmp,1.553653237,0.018065735,1.70991507,0.003939896,1.167237974,0.025938622,2304000,0
../performance/sample_images/random2048x1152.bmp,1.532789267,0.018247491,1.560704959,0.00368961,0.84698926,0.019249756,2359296,0
../performance/sample_images/random2560x1440.bmp,1.759831782,0.032589477,1.735789323,0.006405127,1.206098737,0.043074955,3686400,0
../performance/sample_images/random2560x1600.bmp,1.547688412,0.032243509,1.430120287,0.005861149,0.938704103,0.037548164,4096000,0
../performance/sample_images/random2880x1620.bmp,1.881735947,0.044803237,1.422158438,0.0066456,1.506842248,0.068492829,4665600,0
../performance/sample_images/random2880x1800.bmp,1.857881901,0.048891629,1.42806856,0.007437857,1.817562066,0.090878103,5184000,0
../performance/sample_images/random3200x1800.bmp,1.925570795,0.056634435,1.587959259,0.009178955,1.264587159,0.070254842,5760000,0
../performance/sample_images/random3840x2160.bmp,1.965977326,0.081915722,1.389721041,0.011581009,0.91838698,0.076532248,8294400,0
../performance/sample_images/random5120x2880.bmp,2.187373776,0.168259521,1.18390848,0.017670276,1.272905422,0.181843632,14745600,0
