fileName,execTime,avg_exec_time,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,1.042867838,0.00047511063234624,0.0018859450000000002,273280,2
../performance/sample_images/sample_1280x853.bmp,1.162635255,0.00211773270491803,0.010932589000000001,1091840,2
../performance/sample_images/sample_1920x1280.bmp,1.125731865,0.00461365518442623,0.016596284,2457600,2
../performance/sample_images/sample_3840x2160.bmp,1.1219771490000001,0.01558301595833333,0.058279809,8294400,2
