fileName,execTime,avg_exec_time,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,8.688549077,0.00395833670933941,0.00196507,273280,0
../performance/sample_images/sample_1280x853.bmp,13.45549032,0.02450908983606557,0.006833961,1091840,0
../performance/sample_images/sample_1920x1280.bmp,23.595840595,0.09670426473360655,0.016239145,2457600,0
../performance/sample_images/sample_3840x2160.bmp,21.588174722,0.2998357600277778,0.048425398,8294400,0
