fileName,time,pixelNum,version
../performance/sample_images/dwsample-bmp-640.bmp,0.00138,273280,0
../performance/sample_images/dwsample-bmp-1280.bmp,0.00629,1091840,0
../performance/sample_images/dwsample-bmp-1920.bmp,0.01477,2457600,0
../performance/sample_images/dwsample-bmp-4k.bmp,0.05026,8294400,0
