fileName,execTime,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,0.004956,0.002326,273280,0
../performance/sample_images/sample_1280x853.bmp,0.036855,0.006787,1091840,0
../performance/sample_images/sample_1920x1280.bmp,0.180959,0.018108,2457600,0
../performance/sample_images/sample_3840x2160.bmp,0.414994,0.086652,8294400,0
