fileName,execTime,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,0.000864,0.003223,273280,2
../performance/sample_images/sample_1280x853.bmp,0.002435,0.007636,1091840,2
../performance/sample_images/sample_1920x1280.bmp,0.005566,0.017059,2457600,2
../performance/sample_images/sample_3840x2160.bmp,0.015209,0.05039,8294400,2
