fileName,execTime,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,0.000639,0.002161,273280,2
../performance/sample_images/sample_1280x853.bmp,0.00108,0.013542,1091840,2
../performance/sample_images/sample_1920x1280.bmp,0.003077,0.023985,2457600,2
../performance/sample_images/sample_3840x2160.bmp,0.008492,0.073456,8294400,2
