fileName,execTime,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,0.077191549,0.0077191549,273280,2
../performance/sample_images/sample_1280x853.bmp,0.299002457,0.0299002457,1091840,2
../performance/sample_images/sample_1920x1280.bmp,0.667376207,0.0667376207,2457600,2
../performance/sample_images/sample_3840x2160.bmp,2.342286077,0.23422860769999998,8294400,2
