fileName,execTime,ioTime,pixelNum,version
../performance/sample_images/sample_640x427.bmp,0.001337,0.004323,273280,2
../performance/sample_images/sample_1280x853.bmp,0.002472,0.005649,1091840,2
../performance/sample_images/sample_1920x1280.bmp,0.005845,0.016201,2457600,2
../performance/sample_images/sample_3840x2160.bmp,0.014619,0.04666,8294400,2
